Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"LINC00092","Long Intergenic Non-Protein Coding RNA 92","RNA Gene","","25","GC09M122014","0.217115327715874","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00092"
"CRMA","Cardiomyocyte Maturation Associated LncRNA","RNA Gene","","22","GC20M062909","0.217115327715874","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CRMA"
"MIR4710","MicroRNA 4710","RNA Gene","","13","GC14M104677","0.217115327715874","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR4710"
"BDH2P1","3-Hydroxybutyrate Dehydrogenase 2, Pseudogene 1","Pseudogene","","9","GC06P099174","0.217115327715874","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BDH2P1"
"LOC111674472","DNase I Hypersensitive Sites In Introns 16 And 17a Of CFTR","Functional Element","","9","GC07P117607","0.217115327715874","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC111674472"
"PROC","Protein C, Inactivator Of Coagulation Factors Va And VIIIa","Protein Coding","P04070","65","GC02P127418","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PROC"
"PIKFYVE","Phosphoinositide Kinase, FYVE-Type Zinc Finger Containing","Protein Coding","Q9Y2I7","63","GC02P208266","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIKFYVE"
"CYP11A1","Cytochrome P450 Family 11 Subfamily A Member 1","Protein Coding","P05108","62","GC15M074337","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP11A1"
"IL2RB","Interleukin 2 Receptor Subunit Beta","Protein Coding","P14784","62","GC22M086125","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL2RB"
"LRRK2","Leucine Rich Repeat Kinase 2","Protein Coding","Q5S007","62","GC12P040196","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRRK2"
"POLG","DNA Polymerase Gamma, Catalytic Subunit","Protein Coding","P54098","61","GC15M163223","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POLG"
"PSAP","Prosaposin","Protein Coding","P07602","61","GC10M071816","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSAP"
"WNK1","WNK Lysine Deficient Protein Kinase 1","Protein Coding","Q9H4A3","61","GC12P000857","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WNK1"
"ACTN2","Actinin Alpha 2","Protein Coding","P35609","60","GC01P236686","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACTN2"
"CYP27A1","Cytochrome P450 Family 27 Subfamily A Member 1","Protein Coding","Q02318","60","GC02P218781","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP27A1"
"FLI1","Fli-1 Proto-Oncogene, ETS Transcription Factor","Protein Coding","Q01543","60","GC11P128686","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FLI1"
"GRM5","Glutamate Metabotropic Receptor 5","Protein Coding","P41594","60","GC11M088504","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRM5"
"NMNAT1","Nicotinamide Nucleotide Adenylyltransferase 1","Protein Coding","Q9HAN9","60","GC01P075281","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NMNAT1"
"PIP5K1C","Phosphatidylinositol-4-Phosphate 5-Kinase Type 1 Gamma","Protein Coding","O60331","60","GC19M107869","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIP5K1C"
"SCNN1G","Sodium Channel Epithelial 1 Subunit Gamma","Protein Coding","P51170","60","GC16P023182","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCNN1G"
"STX1A","Syntaxin 1A","Protein Coding","Q16623","60","GC07M080956","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STX1A"
"HPD","4-Hydroxyphenylpyruvate Dioxygenase","Protein Coding","P32754","59","GC12M121839","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HPD"
"STS","Steroid Sulfatase","Protein Coding","P08842","59","GC0XP007146","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STS"
"TALDO1","Transaldolase 1","Protein Coding","P37837","59","GC11P020264","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TALDO1"
"ACOX1","Acyl-CoA Oxidase 1","Protein Coding","Q15067","58","GC17M075941","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACOX1"
"CLEC7A","C-Type Lectin Domain Containing 7A","Protein Coding","Q9BXN2","58","GC12M035794","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLEC7A"
"CTSG","Cathepsin G","Protein Coding","P08311","58","GC14M024573","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTSG"
"CYP3A5","Cytochrome P450 Family 3 Subfamily A Member 5","Protein Coding","P20815","58","GC07M099648","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP3A5"
"DSC2","Desmocollin 2","Protein Coding","Q02487","58","GC18M031058","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DSC2"
"EIF2S3","Eukaryotic Translation Initiation Factor 2 Subunit Gamma","Protein Coding","P41091","58","GC0XP024054","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF2S3"
"FXR1","FMR1 Autosomal Homolog 1","Protein Coding","P51114","58","GC03P180868","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FXR1"
"GRM4","Glutamate Metabotropic Receptor 4","Protein Coding","Q14833","58","GC06M106607","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRM4"
"KMO","Kynurenine 3-Monooxygenase","Protein Coding","O15229","58","GC01P241532","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KMO"
"LIG3","DNA Ligase 3","Protein Coding","P49916","58","GC17P034980","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIG3"
"NEFH","Neurofilament Heavy Chain","Protein Coding","P12036","58","GC22P029480","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NEFH"
"NUMA1","Nuclear Mitotic Apparatus Protein 1","Protein Coding","Q14980","58","GC11M072002","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NUMA1"
"PRDM16","PR/SET Domain 16","Protein Coding","Q9HAZ2","58","GC01P074997","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRDM16"
"RBP4","Retinol Binding Protein 4","Protein Coding","P02753","58","GC10M093591","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBP4"
"RTN4R","Reticulon 4 Receptor","Protein Coding","Q9BZR6","58","GC22M020241","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RTN4R"
"SERPINA6","Serpin Family A Member 6","Protein Coding","P08185","58","GC14M124249","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINA6"
"SLIT2","Slit Guidance Ligand 2","Protein Coding","O94813","58","GC04P030127","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLIT2"
"SMARCE1","SWI/SNF Related BAF Chromatin Remodeling Complex Subunit E1","Protein Coding","Q969G3","58","GC17M040624","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMARCE1"
"AARS2","Alanyl-TRNA Synthetase 2, Mitochondrial","Protein Coding","Q5JTZ9","57","GC06M106778","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AARS2"
"CYP4F2","Cytochrome P450 Family 4 Subfamily F Member 2","Protein Coding","P78329","57","GC19M015878","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP4F2"
"FOXG1","Forkhead Box G1","Protein Coding","P55316","57","GC14P057625","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXG1"
"IARS1","Isoleucyl-TRNA Synthetase 1","Protein Coding","P41252","57","GC09M121891","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IARS1"
"KAT7","Lysine Acetyltransferase 7","Protein Coding","O95251","57","GC17P049788","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KAT7"
"MGAM","Maltase-Glucoamylase","Protein Coding","O43451","57","GC07P167658","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MGAM"
"NFIB","Nuclear Factor I B","Protein Coding","O00712","57","GC09M014077","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFIB"
"NNT","Nicotinamide Nucleotide Transhydrogenase","Protein Coding","Q13423","57","GC05P043602","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NNT"
"PABPN1","Poly(A) Binding Protein Nuclear 1","Protein Coding","Q86U42","57","GC14P059824","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PABPN1"
"PARP2","Poly(ADP-Ribose) Polymerase 2","Protein Coding","Q9UGN5","57","GC14P020343","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PARP2"
"RAPGEF3","Rap Guanine Nucleotide Exchange Factor 3","Protein Coding","O95398","57","GC12M047736","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAPGEF3"
"UBTF","Upstream Binding Transcription Factor","Protein Coding","P17480","57","GC17M044205","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBTF"
"AKR1B10","Aldo-Keto Reductase Family 1 Member B10","Protein Coding","O60218","56","GC07P134527","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AKR1B10"
"BST1","Bone Marrow Stromal Cell Antigen 1","Protein Coding","Q10588","56","GC04P030062","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BST1"
"DHX16","DEAH-Box Helicase 16","Protein Coding","O60231","56","GC06M030653","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DHX16"
"EED","Embryonic Ectoderm Development","Protein Coding","O75530","56","GC11P108547","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EED"
"GPNMB","Glycoprotein Nmb","Protein Coding","Q14956","56","GC07P024808","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPNMB"
"IFNGR2","Interferon Gamma Receptor 2","Protein Coding","P38484","56","GC21P033402","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFNGR2"
"KIF22","Kinesin Family Member 22","Protein Coding","Q14807","56","GC16P120989","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIF22"
"LPAR3","Lysophosphatidic Acid Receptor 3","Protein Coding","Q9UBY5","56","GC01M084811","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LPAR3"
"M6PR","Mannose-6-Phosphate Receptor, Cation Dependent","Protein Coding","P20645","56","GC12M035768","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=M6PR"
"NSUN2","NOP2/Sun RNA Methyltransferase 2","Protein Coding","Q08J23","56","GC05M006599","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NSUN2"
"OPTN","Optineurin","Protein Coding","Q96CV9","56","GC10P013099","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OPTN"
"SH3GL1","SH3 Domain Containing GRB2 Like 1, Endophilin A2","Protein Coding","Q99961","56","GC19M004360","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SH3GL1"
"SLC13A5","Solute Carrier Family 13 Member 5","Protein Coding","Q86YT5","56","GC17M006684","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC13A5"
"TRPM4","Transient Receptor Potential Cation Channel Subfamily M Member 4","Protein Coding","Q8TD43","56","GC19P049157","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRPM4"
"ACKR1","Atypical Chemokine Receptor 1 (Duffy Blood Group)","Protein Coding","Q16570","55","GC01P176922","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACKR1"
"BSCL2","BSCL2 Lipid Droplet Biogenesis Associated, Seipin","Protein Coding","Q96G97","55","GC11M139665","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BSCL2"
"CDK13","Cyclin Dependent Kinase 13","Protein Coding","Q14004","55","GC07P039950","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK13"
"GAB2","GRB2 Associated Binding Protein 2","Protein Coding","Q9UQC2","55","GC11M078215","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAB2"
"HAND2","Heart And Neural Crest Derivatives Expressed 2","Protein Coding","P61296","55","GC04M173524","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HAND2"
"LTB4R","Leukotriene B4 Receptor","Protein Coding","Q15722","55","GC14P024311","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LTB4R"
"NLGN4X","Neuroligin 4 X-Linked","Protein Coding","Q8N0W4","55","GC0XM005840","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NLGN4X"
"NTHL1","Nth Like DNA Glycosylase 1","Protein Coding","P78549","55","GC16M049830","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NTHL1"
"PAICS","Phosphoribosylaminoimidazole Carboxylase And Phosphoribosylaminoimidazolesuccinocarboxamide Synthase","Protein Coding","P22234","55","GC04P056435","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PAICS"
"RPS20","Ribosomal Protein S20","Protein Coding","P60866","55","GC08M056067","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS20"
"SIX1","SIX Homeobox 1","Protein Coding","Q15475","55","GC14M060643","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SIX1"
"SLC10A1","Solute Carrier Family 10 Member 1","Protein Coding","Q14973","55","GC14M069775","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC10A1"
"TDG","Thymine DNA Glycosylase","Protein Coding","Q13569","55","GC12P103965","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TDG"
"TRADD","TNFRSF1A Associated Via Death Domain","Protein Coding","Q15628","55","GC16M067154","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRADD"
"ASPN","Asporin","Protein Coding","Q9BXN1","54","GC09M121911","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASPN"
"CARD14","Caspase Recruitment Domain Family Member 14","Protein Coding","Q9BXL6","54","GC17P155735","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CARD14"
"CD200","CD200 Molecule","Protein Coding","P41217","54","GC03P112332","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD200"
"EBF1","EBF Transcription Factor 1","Protein Coding","Q9UH73","54","GC05M158695","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EBF1"
"FLG","Filaggrin","Protein Coding","P20930","54","GC01M167330","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FLG"
"GATAD2B","GATA Zinc Finger Domain Containing 2B","Protein Coding","Q8WXI9","54","GC01M167375","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GATAD2B"
"HRH3","Histamine Receptor H3","Protein Coding","Q9Y5N1","54","GC20M062214","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HRH3"
"IAPP","Islet Amyloid Polypeptide","Protein Coding","P10997","54","GC12P021354","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IAPP"
"KHDRBS1","KH RNA Binding Domain Containing, Signal Transduction Associated 1","Protein Coding","Q07666","54","GC01P032013","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KHDRBS1"
"MACROH2A1","MacroH2A.1 Histone","Protein Coding","O75367","54","GC05M135334","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MACROH2A1"
"MYOC","Myocilin","Protein Coding","Q99972","54","GC01M171604","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYOC"
"NLRP12","NLR Family Pyrin Domain Containing 12","Protein Coding","P59046","54","GC19M109240","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NLRP12"
"OLIG2","Oligodendrocyte Transcription Factor 2","Protein Coding","Q13516","54","GC21P033025","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OLIG2"
"PRPF31","Pre-MRNA Processing Factor 31","Protein Coding","Q8WWY3","54","GC19P153093","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRPF31"
"PUF60","Poly(U) Binding Splicing Factor 60","Protein Coding","Q9UHX1","54","GC08M143816","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PUF60"
"PYCARD","PYD And CARD Domain Containing","Protein Coding","Q9ULZ3","54","GC16M031201","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PYCARD"
"RAB1A","RAB1A, Member RAS Oncogene Family","Protein Coding","P62820","54","GC02M065115","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB1A"
"RAD52","RAD52 Homolog, DNA Repair Protein","Protein Coding","P43351","54","GC12M000912","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAD52"
"RGMA","Repulsive Guidance Molecule BMP Co-Receptor A","Protein Coding","Q96B86","54","GC15M093035","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RGMA"
"SLC17A7","Solute Carrier Family 17 Member 7","Protein Coding","Q9P2U7","54","GC19M049429","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC17A7"
"SLK","STE20 Like Kinase","Protein Coding","Q9H2G2","54","GC10P103967","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLK"
"TAF4","TATA-Box Binding Protein Associated Factor 4","Protein Coding","O00268","54","GC20M062012","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAF4"
"UBE2G1","Ubiquitin Conjugating Enzyme E2 G1","Protein Coding","P62253","54","GC17M096043","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE2G1"
"WASL","WASP Like Actin Nucleation Promoting Factor","Protein Coding","O00401","54","GC07M123681","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WASL"
"WIPI2","WD Repeat Domain, Phosphoinositide Interacting 2","Protein Coding","Q9Y4P8","54","GC07P005190","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WIPI2"
"ATP8A1","ATPase Phospholipid Transporting 8A1","Protein Coding","Q9Y2Q0","53","GC04M042410","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP8A1"
"CCL19","C-C Motif Chemokine Ligand 19","Protein Coding","Q99731","53","GC09M035850","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCL19"
"DSG3","Desmoglein 3","Protein Coding","P32926","53","GC18P031447","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DSG3"
"FRZB","Frizzled Related Protein","Protein Coding","Q92765","53","GC02M182833","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FRZB"
"GJD2","Gap Junction Protein Delta 2","Protein Coding","Q9UKL4","53","GC15M034751","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GJD2"
"HTR5A","5-Hydroxytryptamine Receptor 5A","Protein Coding","P47898","53","GC07P155070","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HTR5A"
"LY6E","Lymphocyte Antigen 6 Family Member E","Protein Coding","Q16553","53","GC08P143017","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LY6E"
"SPTBN4","Spectrin Beta, Non-Erythrocytic 4","Protein Coding","Q9H254","53","GC19P040466","0.216320112347603","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPTBN4"
