Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"RGS3","Regulator Of G Protein Signaling 3","Protein Coding","P49796","48","GC09P152370","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RGS3"
"RNF170","Ring Finger Protein 170","Protein Coding","Q96K19","48","GC08M044548","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNF170"
"RRBP1","Ribosome Binding Protein 1","Protein Coding","Q9P2E9","48","GC20M017613","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RRBP1"
"SEC23IP","SEC23 Interacting Protein","Protein Coding","Q9Y6Y8","48","GC10P119892","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEC23IP"
"SFXN1","Sideroflexin 1","Protein Coding","Q9H9B4","48","GC05P175477","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SFXN1"
"SHQ1","SHQ1, H/ACA Ribonucleoprotein Assembly Factor","Protein Coding","Q6PI26","48","GC03M072725","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SHQ1"
"SHROOM3","Shroom Family Member 3","Protein Coding","Q8TF72","48","GC04P076435","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SHROOM3"
"SLC25A36","Solute Carrier Family 25 Member 36","Protein Coding","Q96CQ1","48","GC03P140941","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC25A36"
"SNRPB2","Small Nuclear Ribonucleoprotein Polypeptide B2","Protein Coding","P08579","48","GC20P016776","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNRPB2"
"SUB1","SUB1 Regulator Of Transcription","Protein Coding","P53999","48","GC05P033745","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SUB1"
"TCEA1","Transcription Elongation Factor A1","Protein Coding","P23193","48","GC08M053966","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCEA1"
"TOMM22","Translocase Of Outer Mitochondrial Membrane 22","Protein Coding","Q9NS69","48","GC22P038681","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TOMM22"
"TXNDC5","Thioredoxin Domain Containing 5","Protein Coding","Q8NBS9","48","GC06M007893","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TXNDC5"
"UBA52","Ubiquitin A-52 Residue Ribosomal Protein Fusion Product 1","Protein Coding","P62987","48","GC19P018563","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBA52"
"UBE2M","Ubiquitin Conjugating Enzyme E2 M","Protein Coding","P61081","48","GC19M058555","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE2M"
"VAT1","Vesicle Amine Transport 1","Protein Coding","Q99536","48","GC17M043014","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VAT1"
"WDR77","WD Repeat Domain 77","Protein Coding","Q9BQA1","48","GC01M111439","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR77"
"ZC3HC1","Zinc Finger C3HC-Type Containing 1","Protein Coding","Q86WB0","48","GC07M130026","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZC3HC1"
"ZNF292","Zinc Finger Protein 292","Protein Coding","O60281","48","GC06P182466","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF292"
"AGR3","Anterior Gradient 3, Protein Disulphide Isomerase Family Member","Protein Coding","Q8TD06","47","GC07M016854","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGR3"
"ANAPC5","Anaphase Promoting Complex Subunit 5","Protein Coding","Q9UJX4","47","GC12M121308","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANAPC5"
"ATP6V1G1","ATPase H+ Transporting V1 Subunit G1","Protein Coding","O75348","47","GC09P152382","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP6V1G1"
"CCDC47","Coiled-Coil Domain Containing 47","Protein Coding","Q96A33","47","GC17M063745","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC47"
"CIAPIN1","Cytokine Induced Apoptosis Inhibitor 1","Protein Coding","Q6FI81","47","GC16M057428","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CIAPIN1"
"CLPTM1","CLPTM1 Regulator Of GABA Type A Receptor Forward Trafficking","Protein Coding","O96005","47","GC19P044954","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLPTM1"
"COPZ1","COPI Coat Complex Subunit Zeta 1","Protein Coding","P61923","47","GC12P054301","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COPZ1"
"DNAAF2","Dynein Axonemal Assembly Factor 2","Protein Coding","Q9NVR5","47","GC14M049625","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAAF2"
"DYNC1LI1","Dynein Cytoplasmic 1 Light Intermediate Chain 1","Protein Coding","Q9Y6G9","47","GC03M032543","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DYNC1LI1"
"GFUS","GDP-L-Fucose Synthase","Protein Coding","Q13630","47","GC08M147344","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GFUS"
"HEATR5B","HEAT Repeat Containing 5B","Protein Coding","Q9P2D3","47","GC02M036949","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HEATR5B"
"HRNR","Hornerin","Protein Coding","Q86YZ3","47","GC01M152212","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HRNR"
"IFT25","Intraflagellar Transport 25","Protein Coding","Q9Y547","47","GC01M053916","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFT25"
"IPO4","Importin 4","Protein Coding","Q8TEX9","47","GC14M028835","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IPO4"
"MAGOHB","Mago Homolog B, Exon Junction Complex Subunit","Protein Coding","Q96A72","47","GC12M035803","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAGOHB"
"MLEC","Malectin","Protein Coding","Q14165","47","GC12P120687","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MLEC"
"MMS19","MMS19 Homolog, Cytosolic Iron-Sulfur Assembly Component","Protein Coding","Q96T76","47","GC10M097458","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMS19"
"NAA50","N-Alpha-Acetyltransferase 50, NatE Catalytic Subunit","Protein Coding","Q9GZZ1","47","GC03M113716","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NAA50"
"NASP","Nuclear Autoantigenic Sperm Protein","Protein Coding","P49321","47","GC01P045583","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NASP"
"NOC2L","NOC2 Like Nucleolar Associated Transcriptional Repressor","Protein Coding","Q9Y3T9","47","GC01M022143","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOC2L"
"NUDT11","Nudix Hydrolase 11","Protein Coding","Q96G61","47","GC0XM051490","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NUDT11"
"PDCD6","Programmed Cell Death 6","Protein Coding","O75340","47","GC05P005525","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDCD6"
"PGLS","6-Phosphogluconolactonase","Protein Coding","O95336","47","GC19P152088","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGLS"
"PGP","Phosphoglycolate Phosphatase","Protein Coding","A6NDG6","47","GC16M049842","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGP"
"PLSCR4","Phospholipid Scramblase 4","Protein Coding","Q9NRQ2","47","GC03M146192","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLSCR4"
"POPDC2","Popeye Domain CAMP Effector 2","Protein Coding","Q9HBU9","47","GC03M119636","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POPDC2"
"RABIF","RAB Interacting Factor","Protein Coding","P47224","47","GC01M202878","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RABIF"
"SEC61B","SEC61 Translocon Subunit Beta","Protein Coding","P60468","47","GC09P099222","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEC61B"
"SMG9","SMG9 Nonsense Mediated MRNA Decay Factor","Protein Coding","Q9H0W8","47","GC19M043727","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMG9"
"SNRPF","Small Nuclear Ribonucleoprotein Polypeptide F","Protein Coding","P62306","47","GC12P095858","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNRPF"
"XPOT","Exportin For TRNA","Protein Coding","O43592","47","GC12P064404","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XPOT"
"ZFYVE16","Zinc Finger FYVE-Type Containing 16","Protein Coding","Q7Z3T8","47","GC05P080407","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZFYVE16"
"CCT6A","Chaperonin Containing TCP1 Subunit 6A","Protein Coding","P40227","46","GC07P056051","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCT6A"
"DNAAF5","Dynein Axonemal Assembly Factor 5","Protein Coding","Q86Y56","46","GC07P000726","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAAF5"
"DUSP12","Dual Specificity Phosphatase 12","Protein Coding","Q9UNI6","46","GC01P161749","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DUSP12"
"EIF3L","Eukaryotic Translation Initiation Factor 3 Subunit L","Protein Coding","Q9Y262","46","GC22P037848","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF3L"
"ELMOD2","ELMO Domain Containing 2","Protein Coding","Q8IZ81","46","GC04P140524","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELMOD2"
"H2BC5","H2B Clustered Histone 5","Protein Coding","P58876","46","GC06P184725","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2BC5"
"NACA","Nascent Polypeptide Associated Complex Subunit Alpha","Protein Coding","E9PAV3","46","GC12M056712","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NACA"
"NIBAN2","Niban Apoptosis Regulator 2","Protein Coding","Q96TA1","46","GC09M131700","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NIBAN2"
"PPME1","Protein Phosphatase Methylesterase 1","Protein Coding","Q9Y570","46","GC11P108266","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPME1"
"SRSF5","Serine And Arginine Rich Splicing Factor 5","Protein Coding","Q13243","46","GC14P069727","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRSF5"
"SUGT1","SGT1 Homolog, MIS12 Kinetochore Complex Assembly Cochaperone","Protein Coding","Q9Y2Z0","46","GC13P052652","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SUGT1"
"TAF7","TATA-Box Binding Protein Associated Factor 7","Protein Coding","Q15545","46","GC05M141312","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAF7"
"TOR1AIP2","Torsin 1A Interacting Protein 2","Protein Coding","Q9H496","46","GC01M186857","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TOR1AIP2"
"TRUB1","TruB Pseudouridine Synthase Family Member 1","Protein Coding","Q8WWH5","46","GC10P114938","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRUB1"
"VEZF1","Vascular Endothelial Zinc Finger 1","Protein Coding","Q14119","46","GC17M057971","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VEZF1"
"ACSF2","Acyl-CoA Synthetase Family Member 2","Protein Coding","Q96CM8","45","GC17P050426","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACSF2"
"ALDH16A1","Aldehyde Dehydrogenase 16 Family Member A1","Protein Coding","Q8IZ83","45","GC19P049453","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALDH16A1"
"ATP5MK","ATP Synthase Membrane Subunit K","Protein Coding","Q96IX5","45","GC10M103413","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP5MK"
"CDK15","Cyclin Dependent Kinase 15","Protein Coding","Q96Q40","45","GC02P201790","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK15"
"COPS7B","COP9 Signalosome Subunit 7B","Protein Coding","Q9H9Q2","45","GC02P231781","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COPS7B"
"FKBP3","FKBP Prolyl Isomerase 3","Protein Coding","Q00688","45","GC14M045115","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FKBP3"
"GCN1","GCN1 Activator Of EIF2AK4","Protein Coding","Q92616","45","GC12M120128","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GCN1"
"GET4","Guided Entry Of Tail-Anchored Proteins Factor 4","Protein Coding","Q7L5D6","45","GC07P000876","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GET4"
"GTF3C5","General Transcription Factor IIIC Subunit 5","Protein Coding","Q9Y5Q8","45","GC09P133030","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GTF3C5"
"H1-6","H1.6 Linker Histone, Cluster Member","Protein Coding","P22492","45","GC06M109042","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H1-6"
"H2AC6","H2A Clustered Histone 6","Protein Coding","Q93077","45","GC06P184720","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2AC6"
"H2BC3","H2B Clustered Histone 3","Protein Coding","P33778","45","GC06M106101","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2BC3"
"HINT2","Histidine Triad Nucleotide Binding Protein 2","Protein Coding","Q9BX68","45","GC09M035812","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HINT2"
"JAGN1","Jagunal Homolog 1","Protein Coding","Q8N5M9","45","GC03P009890","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JAGN1"
"NT5DC1","5'-Nucleotidase Domain Containing 1","Protein Coding","Q5TFE4","45","GC06P116100","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NT5DC1"
"NUDT21","Nudix Hydrolase 21","Protein Coding","O43809","45","GC16M056429","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NUDT21"
"PCBP3","Poly(RC) Binding Protein 3","Protein Coding","P57721","45","GC21P045643","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCBP3"
"PPP6R3","Protein Phosphatase 6 Regulatory Subunit 3","Protein Coding","Q5H9R7","45","GC11P068460","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP6R3"
"PUDP","Pseudouridine 5'-Phosphatase","Protein Coding","Q08623","45","GC0XM006668","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PUDP"
"RBM3","RNA Binding Motif Protein 3","Protein Coding","P98179","45","GC0XP048574","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBM3"
"RER1","Retention In Endoplasmic Reticulum Sorting Receptor 1","Protein Coding","O15258","45","GC01P002391","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RER1"
"RPL36A","Ribosomal Protein L36a","Protein Coding","P83881","45","GC0XP101422","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL36A"
"RPL36AL","Ribosomal Protein L36a Like","Protein Coding","Q969Q0","45","GC14M049619","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL36AL"
"SEC22B","SEC22 Homolog B, Vesicle Trafficking Protein","Protein Coding","O75396","45","GC01M120150","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEC22B"
"SGPP1","Sphingosine-1-Phosphate Phosphatase 1","Protein Coding","Q9BX95","45","GC14M063684","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SGPP1"
"SRPRB","SRP Receptor Subunit Beta","Protein Coding","Q9Y5M8","45","GC03P133784","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRPRB"
"TIMM17B","Translocase Of Inner Mitochondrial Membrane 17B","Protein Coding","O60830","45","GC0XM048893","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIMM17B"
"TMED2","Transmembrane P24 Trafficking Protein 2","Protein Coding","Q15363","45","GC12P123584","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMED2"
"VMA12","Vacuolar ATPase Assembly Factor VMA12","Protein Coding","Q8N511","45","GC17P154279","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VMA12"
"ABHD14B","Abhydrolase Domain Containing 14B","Protein Coding","Q96IU4","44","GC03M051968","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABHD14B"
"CEP85","Centrosomal Protein 85","Protein Coding","Q6P2H3","44","GC01P026234","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEP85"
"CFAP20","Cilia And Flagella Associated Protein 20","Protein Coding","Q9Y6A4","44","GC16M058113","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CFAP20"
"CHORDC1","Cysteine And Histidine Rich Domain Containing 1","Protein Coding","Q9UHD1","44","GC11M090200","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHORDC1"
"CYRIB","CYFIP Related Rac1 Interactor B","Protein Coding","Q9NUQ9","44","GC08M137642","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYRIB"
"DDX19B","DEAD-Box Helicase 19B","Protein Coding","Q9UMR2","44","GC16P070289","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDX19B"
"DOLPP1","Dolichyldiphosphatase 1","Protein Coding","Q86YN1","44","GC09P129081","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DOLPP1"
"ECPAS","Ecm29 Proteasome Adaptor And Scaffold","Protein Coding","Q5VYK3","44","GC09M122286","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ECPAS"
"GATD3","Glutamine Amidotransferase Class 1 Domain Containing 3","Protein Coding","P0DPI2","44","GC21P051106","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GATD3"
"H2AC11","H2A Clustered Histone 11","Protein Coding","P0C0S8","44","GC06P184718","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2AC11"
"H2AC4","H2A Clustered Histone 4","Protein Coding","P04908","44","GC06M106107","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2AC4"
"H2BC14","H2B Clustered Histone 14","Protein Coding","Q99879","44","GC06P181760","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2BC14"
"H4C8","H4 Clustered Histone 8","Protein Coding","P62805","44","GC06M109209","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H4C8"
"HTATSF1","HIV-1 Tat Specific Factor 1","Protein Coding","O43719","44","GC0XP136497","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HTATSF1"
"LCMT1","Leucine Carboxyl Methyltransferase 1","Protein Coding","Q9UIC8","44","GC16P120770","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LCMT1"
"LDHAL6A","Lactate Dehydrogenase A Like 6A","Protein Coding","Q6ZMR3","44","GC11P021413","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LDHAL6A"
"LYPLAL1","Lysophospholipase Like 1","Protein Coding","Q5VWZ2","44","GC01P219173","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LYPLAL1"
"MOGAT1","Monoacylglycerol O-Acyltransferase 1","Protein Coding","Q96PD6","44","GC02P222671","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MOGAT1"
